bgwiki_title	category	state	impl_file	wiki_fetch	csid_check	start_npc_file	wiki_url
Re-Drafted by the Duchy	Crystal War Quests	MISSING					https://www.bg-wiki.com/ffxi/Re-Drafted_by_the_Duchy
Reap What You Sow	Repeatable Quests	implemented	scripts/quests/windurst/Reap_What_You_Sow.lua		csids_ok		https://www.bg-wiki.com/ffxi/Reap_What_You_Sow
Recollections	Black Mage Artifact Quests	implemented	scripts/zones/Heavens_Tower/npcs/Chumimi.lua				https://www.bg-wiki.com/ffxi/Recollections
Records of Eminence (Quest)	Other Quests	implemented	scripts/globals/roe_records.lua				https://www.bg-wiki.com/ffxi/Records_of_Eminence_%28Quest%29
Recycling Rods	Mhaura Quests	implemented	scripts/quests/otherAreas/Recycling_Rods.lua		csids_ok		https://www.bg-wiki.com/ffxi/Recycling_Rods
Redeeming Rocks	Crystal War Quests	implemented	scripts/zones/Vunkerl_Inlet_[S]/npcs/qm4.lua				https://www.bg-wiki.com/ffxi/Redeeming_Rocks
Refuel and Replenish (Altepa)	Abyssea - Altepa Quests	MISSING					https://www.bg-wiki.com/ffxi/Refuel_and_Replenish_%28Altepa%29
Refuel and Replenish (Attohwa)	Abyssea - Attohwa Quests	MISSING					https://www.bg-wiki.com/ffxi/Refuel_and_Replenish_%28Attohwa%29
Refuel and Replenish (Grauberg)	Abyssea - Grauberg Quests	MISSING					https://www.bg-wiki.com/ffxi/Refuel_and_Replenish_%28Grauberg%29
Refuel and Replenish (Konschtat)	Abyssea - Konschtat Quests	MISSING					https://www.bg-wiki.com/ffxi/Refuel_and_Replenish_%28Konschtat%29
Refuel and Replenish (La Theine)	Abyssea - La Theine Quests	MISSING					https://www.bg-wiki.com/ffxi/Refuel_and_Replenish_%28La_Theine%29
Refuel and Replenish (Misareaux)	Abyssea - Misareaux Quests	MISSING					https://www.bg-wiki.com/ffxi/Refuel_and_Replenish_%28Misareaux%29
Refuel and Replenish (Tahrongi)	Abyssea - Tahrongi Quests	MISSING					https://www.bg-wiki.com/ffxi/Refuel_and_Replenish_%28Tahrongi%29
Refuel and Replenish (Uleguerand)	Abyssea - Uleguerand Quests	MISSING					https://www.bg-wiki.com/ffxi/Refuel_and_Replenish_%28Uleguerand%29
Refuel and Replenish (Vunkerl)	Abyssea - Vunkerl Quests	MISSING					https://www.bg-wiki.com/ffxi/Refuel_and_Replenish_%28Vunkerl%29
Regaining Trust	Fellowship Quests	MISSING					https://www.bg-wiki.com/ffxi/Regaining_Trust
Release the Fleece	Mog Garden Quests	MISSING				scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua	https://www.bg-wiki.com/ffxi/Release_the_Fleece
Remembrance of Flowers Past	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/Remembrance_of_Flowers_Past
Requiem for the Departed	Crystal War Quests	implemented	scripts/zones/The_Eldieme_Necropolis_[S]/npcs/Heptachiond.lua				https://www.bg-wiki.com/ffxi/Requiem_for_the_Departed
Requiem of Sin	Other Quests	implemented	scripts/quests/otherAreas/Requiem_of_Sin.lua		csids_ok		https://www.bg-wiki.com/ffxi/Requiem_of_Sin
Researchers from the West	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/Researchers_from_the_West
Return to the Depths	Bastok Quests	implemented	scripts/quests/bastok/Return_to_the_Depths.lua		csids_ok		https://www.bg-wiki.com/ffxi/Return_to_the_Depths
Riding on the Clouds	Jeuno Quests	implemented	scripts/quests/jeuno/LB04_Riding_on_the_clouds.lua		csids_ok		https://www.bg-wiki.com/ffxi/Riding_on_the_Clouds
Rivals	Bastok Mines Quests	implemented	scripts/quests/bastok/Rivals.lua		csids_ok		https://www.bg-wiki.com/ffxi/Rivals
Rock Bottom	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Rock_Bottom.lua		csids_ok		https://www.bg-wiki.com/ffxi/Rock_Bottom
Rock Racketeer	Windurst Quests	implemented	scripts/quests/windurst/Rock_Racketeer.lua		csids_ok		https://www.bg-wiki.com/ffxi/Rock_Racketeer
Rose on the Heath	Abyssea - Konschtat Quests	implemented	scripts/quests/abyssea/Rose_on_the_Heath.lua		csids_ok		https://www.bg-wiki.com/ffxi/Rose_on_the_Heath
Rosel the Armorer	San d'Oria Quests	implemented	scripts/quests/sandoria/Rosel_the_Armorer.lua		csids_ok		https://www.bg-wiki.com/ffxi/Rosel_the_Armorer
Rowing Together	Mog Garden Quests	MISSING				scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua	https://www.bg-wiki.com/ffxi/Rowing_Together
Royal Painter Escort	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Royal_Painter_Escort.lua		CSID_MISSING(53:510)		https://www.bg-wiki.com/ffxi/Royal_Painter_Escort
Rubbish Day	Jeuno Quests	implemented	scripts/quests/jeuno/Rubbish_Day.lua		csids_ok		https://www.bg-wiki.com/ffxi/Rubbish_Day
Rune Fencer Relic Armor	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Rune_Fencer_Relic_Armor
Rune Fencing the Night Away	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Rune_Fencing_the_Night_Away
Rycharde the Chef	Mhaura Quests	implemented	scripts/quests/otherAreas/RQ1_Rycharde_the_Chef.lua		csids_ok		https://www.bg-wiki.com/ffxi/Rycharde_the_Chef
Saga of the Skyserpent	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Saga_of_the_Skyserpent.lua		CSID_MISSING(50:953)		https://www.bg-wiki.com/ffxi/Saga_of_the_Skyserpent
Sahagin Key	Mini-Quests	MISSING					https://www.bg-wiki.com/ffxi/Sahagin_Key
Sally Forth!	Mog Garden Quests	MISSING				scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua	https://www.bg-wiki.com/ffxi/Sally_Forth%21
Save My Sister	Jeuno Quests	implemented	scripts/quests/jeuno/Save_My_Sister.lua		csids_ok		https://www.bg-wiki.com/ffxi/Save_My_Sister
Save My Son	Jeuno Quests	implemented	scripts/quests/jeuno/Save_My_Son.lua		csids_ok		https://www.bg-wiki.com/ffxi/Save_My_Son
Save the Clock Tower	Jeuno Quests	implemented	scripts/quests/jeuno/Save_the_Clock_Tower.lua		csids_ok		https://www.bg-wiki.com/ffxi/Save_the_Clock_Tower
Saved by the Bell	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Saved_by_the_Bell
Savory Salvation	Abyssea - Tahrongi Quests	implemented	scripts/quests/abyssea/Savory_Salvation.lua		csids_ok		https://www.bg-wiki.com/ffxi/Savory_Salvation
Say It with Flowers	Repeatable Quests	implemented	scripts/quests/windurst/Say_It_With_Flowers.lua		csids_ok		https://www.bg-wiki.com/ffxi/Say_It_with_Flowers
Say It with a Handbag	Crystal War Quests	MISSING				scripts/zones/Windurst_Waters_[S]/npcs/Hampu-Kampu.lua	https://www.bg-wiki.com/ffxi/Say_It_with_a_Handbag
Scaredy-Cats	Adoulin Quests	implemented	scripts/zones/Western_Adoulin/npcs/Eamonn.lua				https://www.bg-wiki.com/ffxi/Scaredy-Cats
Scars of Abyssea (Quest)	Abyssea Quests	implemented	scripts/quests/abyssea/Scars_of_Abyssea.lua		csids_ok		https://www.bg-wiki.com/ffxi/Scars_of_Abyssea_%28Quest%29
Scattered Into Shadow	Beastmaster Artifact Quests	implemented	scripts/quests/jeuno/Scattered_into_Shadow.lua		csids_ok		https://www.bg-wiki.com/ffxi/Scattered_Into_Shadow
Scattered Shells, Scattered Mind	Abyssea - Vunkerl Quests	MISSING					https://www.bg-wiki.com/ffxi/Scattered_Shells%2C_Scattered_Mind
Scooped!	Windurst Quests	implemented	scripts/quests/windurst/Scooped.lua		csids_ok		https://www.bg-wiki.com/ffxi/Scooped%21
Scouting the Ashu Talif	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Scouting_the_Ashu_Talif.lua		CSID_MISSING(53:500)		https://www.bg-wiki.com/ffxi/Scouting_the_Ashu_Talif
Scouts Astray	Abyssea - Uleguerand Quests	implemented	scripts/quests/abyssea/Scouts_Astray.lua		csids_ok		https://www.bg-wiki.com/ffxi/Scouts_Astray
Searching for the Right Words	Jeuno Quests	implemented	scripts/zones/The_Boyahda_Tree/npcs/qm2.lua				https://www.bg-wiki.com/ffxi/Searching_for_the_Right_Words
Secret Agent Man	Abyssea - Konschtat Quests	implemented	scripts/quests/abyssea/Secret_Agent_Man.lua		csids_ok		https://www.bg-wiki.com/ffxi/Secret_Agent_Man
Secret of the Damp Scroll	Norg Quests	implemented	scripts/quests/outlands/Secret_of_the_Damp_Scroll.lua		csids_ok		https://www.bg-wiki.com/ffxi/Secret_of_the_Damp_Scroll
Secrets of Ovens Lost	Other Quests	implemented	scripts/quests/otherAreas/Secrets_of_Ovens_Lost.lua		csids_ok		https://www.bg-wiki.com/ffxi/Secrets_of_Ovens_Lost
Seed Sowing	Mog Garden Quests	MISSING				scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua	https://www.bg-wiki.com/ffxi/Seed_Sowing
Seeing Blood-red	Crystal War Quests	implemented	scripts/quests/crystalWar/SCH_AF3_Seeing_Blood_Red.lua		csids_ok		https://www.bg-wiki.com/ffxi/Seeing_Blood-red
Seeing Spots	Crystal War Quests	implemented	scripts/quests/crystalWar/Seeing_Spots.lua		csids_ok		https://www.bg-wiki.com/ffxi/Seeing_Spots
Shadows of the Departed	Jeuno Quests	implemented	scripts/quests/jeuno/Shadows_of_the_Departed.lua		csids_ok		https://www.bg-wiki.com/ffxi/Shadows_of_the_Departed
Shady Business	Bastok Quests	implemented	scripts/quests/bastok/Shady_Business.lua		csids_ok		https://www.bg-wiki.com/ffxi/Shady_Business
Shady Business Redux	Abyssea - Konschtat Quests	implemented	scripts/quests/abyssea/Shady_Business_Redux.lua		csids_ok		https://www.bg-wiki.com/ffxi/Shady_Business_Redux
Sharpening the Sword	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/Sharpening_the_Sword.lua		csids_ok		https://www.bg-wiki.com/ffxi/Sharpening_the_Sword
Shattering Stars	Jeuno Quests	implemented	scripts/quests/jeuno/LB05_1_Shattering_Stars.lua		csids_ok		https://www.bg-wiki.com/ffxi/Shattering_Stars
Shifty Shades of Prey	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/Shifty_Shades_of_Prey
Shiver Me Timbers	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/Shiver_Me_Timbers
Shoot First, Ask Questions Later	Bastok Quests	implemented	scripts/quests/bastok/Shoot_First_Ask_Questions_Later.lua		csids_ok		https://www.bg-wiki.com/ffxi/Shoot_First%2C_Ask_Questions_Later
Sick and Tired	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Sick_and_Tired
Signed in Blood	San d'Oria Quests	implemented	scripts/quests/sandoria/Signed_in_Blood.lua		csids_ok		https://www.bg-wiki.com/ffxi/Signed_in_Blood
Silence of the Rams	Bastok Quests	implemented	scripts/quests/bastok/Silence_of_the_Rams.lua		csids_ok		https://www.bg-wiki.com/ffxi/Silence_of_the_Rams
Sin Hunting	Ranger Artifact Quests	MISSING				scripts/zones/Windurst_Woods/npcs/Perih_Vashai.lua	https://www.bg-wiki.com/ffxi/Sin_Hunting
Sins of the Mothers	Crystal War Quests	implemented	scripts/quests/crystalWar/Sins_of_the_Mothers.lua		CSID_MISSING(94:1130)		https://www.bg-wiki.com/ffxi/Sins_of_the_Mothers
Sisters in Crime	Abyssea - Tahrongi Quests	MISSING					https://www.bg-wiki.com/ffxi/Sisters_in_Crime
Skyward Ho, Voidwatcher!	Norg Quests	MISSING					https://www.bg-wiki.com/ffxi/Skyward_Ho%2C_Voidwatcher%21
Slacking Subordinates	Abyssea - Altepa Quests	MISSING					https://www.bg-wiki.com/ffxi/Slacking_Subordinates
Sleepless Nights	San d'Oria Quests	implemented	scripts/quests/sandoria/Sleepless_Nights.lua		csids_ok		https://www.bg-wiki.com/ffxi/Sleepless_Nights
Slip Slidin' Away	Abyssea - Uleguerand Quests	MISSING					https://www.bg-wiki.com/ffxi/Slip_Slidin%27_Away
Smoke on the Mountain	Bastok Quests	implemented	scripts/quests/bastok/Smoke_on_the_Mountain.lua		csids_ok		https://www.bg-wiki.com/ffxi/Smoke_on_the_Mountain
Smoke over the Coast	Abyssea - Misareaux Quests	implemented	scripts/quests/abyssea/Smoke_over_the_Coast.lua		CSID_MISSING(216:421,216:428,216:429)		https://www.bg-wiki.com/ffxi/Smoke_over_the_Coast
Snake on the Plains	Crystal War Quests	implemented	scripts/quests/crystalWar/WOTG_WIN_0_Snake_on_the_Plains.lua		csids_ok		https://www.bg-wiki.com/ffxi/Snake_on_the_Plains
Soil and Green	Abyssea - Misareaux Quests	MISSING					https://www.bg-wiki.com/ffxi/Soil_and_Green
Something Fishy	Port Windurst Quests	implemented	scripts/quests/windurst/Something_Fishy.lua		csids_ok		https://www.bg-wiki.com/ffxi/Something_Fishy
Something in the Air	Abyssea - Attohwa Quests	implemented	scripts/quests/abyssea/Something_in_the_Air.lua		csids_ok		https://www.bg-wiki.com/ffxi/Something_in_the_Air
Son and Father	Crystal War Quests	implemented	scripts/quests/crystalWar/Son_and_Father.lua		csids_ok		https://www.bg-wiki.com/ffxi/Son_and_Father
Songbirds in a Snowstorm	Crystal War Quests	implemented	scripts/quests/crystalWar/Songbirds_in_a_Snowstorm.lua		csids_ok		https://www.bg-wiki.com/ffxi/Songbirds_in_a_Snowstorm
Soothing Waters	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Soothing_Waters.lua		CSID_MISSING(50:894,50:895,50:896,50:897)		https://www.bg-wiki.com/ffxi/Soothing_Waters
Sorcery of the North	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/Sorcery_of_the_North.lua		csids_ok		https://www.bg-wiki.com/ffxi/Sorcery_of_the_North
Soul Searching	3 Quests	implemented	scripts/quests/outlands/Soul_Searching.lua		csids_ok		https://www.bg-wiki.com/ffxi/Soul_Searching
Souls in Shadow	Bostaunieux Oubliette Quests	implemented	scripts/quests/sandoria/Souls_in_Shadow.lua		csids_ok		https://www.bg-wiki.com/ffxi/Souls_in_Shadow
Spice Gals	Repeatable Quests	implemented	scripts/quests/sandoria/Spice_Gals.lua		csids_ok		https://www.bg-wiki.com/ffxi/Spice_Gals
Stamp Hunt	Bastok Markets Quests	implemented	scripts/quests/bastok/Stamp_Hunt.lua		csids_ok		https://www.bg-wiki.com/ffxi/Stamp_Hunt
Star Struck	Windurst Quests	implemented	scripts/quests/windurst/Star_Struck.lua		csids_ok		https://www.bg-wiki.com/ffxi/Star_Struck
Stardust	Bastok Quests	implemented	scripts/quests/bastok/Stardust.lua		csids_ok		https://www.bg-wiki.com/ffxi/Stardust
Starting a Flame	Repeatable Quests	implemented	scripts/quests/sandoria/Starting_a_Flame.lua		csids_ok		https://www.bg-wiki.com/ffxi/Starting_a_Flame
Steamed Rams	Crystal War Quests	implemented	scripts/quests/crystalWar/Steamed_Rams.lua		csids_ok		https://www.bg-wiki.com/ffxi/Steamed_Rams
Stop Your Whining	Norg Quests	implemented	scripts/quests/outlands/Stop_Your_Whining.lua		csids_ok		https://www.bg-wiki.com/ffxi/Stop_Your_Whining
Storm on the Horizon	Bastok Markets (S) Quests	implemented	scripts/quests/crystalWar/WOTG_BAS_5_Storm_on_the_Horizon.lua		csids_ok		https://www.bg-wiki.com/ffxi/Storm_on_the_Horizon
Storms of Fate	Jeuno Quests	implemented	scripts/quests/jeuno/Storms_of_Fate.lua		csids_ok		https://www.bg-wiki.com/ffxi/Storms_of_Fate
Strange Apparatus	Mini-Quests	implemented	scripts/zones/FeiYin/npcs/Strange_Apparatus.lua				https://www.bg-wiki.com/ffxi/Strange_Apparatus
Striking a Balance	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Striking_a_Balance.lua		csids_ok		https://www.bg-wiki.com/ffxi/Striking_a_Balance
Succor to the Sidhe	Crystal War Quests	implemented	scripts/quests/crystalWar/Succor_to_the_Sidhe.lua		CSID_MISSING(89:1150)		https://www.bg-wiki.com/ffxi/Succor_to_the_Sidhe
Such Sweet Sorrow	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Such_Sweet_Sorrow.lua		CSID_MISSING(50:582,50:583,50:584)		https://www.bg-wiki.com/ffxi/Such_Sweet_Sorrow
Survival of the Wisest	Limit Break Quests	implemented	scripts/quests/otherAreas/Survival_of_the_Wisest.lua		CSID_MISSING(90:200)		https://www.bg-wiki.com/ffxi/Survival_of_the_Wisest
Synergistic Pursuits	Bastok Quests	implemented	scripts/quests/bastok/Synergistic_Pursuits.lua		csids_ok		https://www.bg-wiki.com/ffxi/Synergistic_Pursuits
Synergistic Support	Bastok Quests	implemented	scripts/quests/bastok/Synergistic_Support.lua		csids_ok		https://www.bg-wiki.com/ffxi/Synergistic_Support
Talk About Wrinkly Skin	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Talk_About_Wrinkly_Skin
Tangling with Tongue-twisters	Abyssea - Tahrongi Quests	MISSING					https://www.bg-wiki.com/ffxi/Tangling_with_Tongue-twisters
Tango with a Tracker	Other Quests	implemented	scripts/quests/otherAreas/Tango_with_a_Tracker.lua		csids_ok		https://www.bg-wiki.com/ffxi/Tango_with_a_Tracker
Targeting the Captain	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Targeting_the_Captain.lua		CSID_MISSING(53:520)		https://www.bg-wiki.com/ffxi/Targeting_the_Captain
Tea with a Tonberry?	San d'Oria Quests	implemented	scripts/quests/sandoria/Tea_with_a_Tonberry.lua		csids_ok		https://www.bg-wiki.com/ffxi/Tea_with_a_Tonberry%3F
Teacher's Pet	Repeatable Quests	implemented	scripts/quests/windurst/Teachers_Pet.lua		csids_ok		https://www.bg-wiki.com/ffxi/Teacher%27s_Pet
Teak Me to the Stars	Bastok Quests	implemented	scripts/quests/bastok/Teak_Me_to_the_Stars.lua		csids_ok		https://www.bg-wiki.com/ffxi/Teak_Me_to_the_Stars
Teleports by Twilight	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/Teleports_by_Twilight
Tenshodo Membership	Jeuno Quests	implemented	scripts/quests/jeuno/Tenshodo_Membership.lua		csids_ok		https://www.bg-wiki.com/ffxi/Tenshodo_Membership
Tenuous Existence	Abyssea Quests	implemented	scripts/quests/abyssea/Tenuous_Existence.lua		csids_ok		https://www.bg-wiki.com/ffxi/Tenuous_Existence
Test My Mettle	Other Quests	implemented	scripts/quests/otherAreas/Test_My_Mettle.lua		csids_ok		https://www.bg-wiki.com/ffxi/Test_My_Mettle
Thanks for All the Fish	Outlands Quests	MISSING				scripts/zones/Rabao/npcs/Jourdenaux.lua	https://www.bg-wiki.com/ffxi/Thanks_for_All_the_Fish
The All-New C-2000	Windurst Quests	implemented	scripts/quests/windurst/The_All_New_C_2000.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_All-New_C-2000
The All-New C-3000	Repeatable Quests	implemented	scripts/quests/windurst/The_All_New_C_3000.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_All-New_C-3000
The Amazin' Scorpio	Windurst Quests	implemented	scripts/quests/windurst/The_Amazin_Scorpio.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Amazin%27_Scorpio
The Angling Armorer	Abyssea - La Theine Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Angling_Armorer
The Antique Collector	Jeuno Quests	implemented	scripts/quests/jeuno/The_Antique_Collector.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Antique_Collector
The Arciela Directive	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Arciela_Directive
The Art of War	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/The_Art_of_War.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Art_of_War
The Bare Bones	Bastok Markets Quests	implemented	scripts/quests/bastok/The_Bare_Bones.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Bare_Bones
The Basics	Mhaura Quests	implemented	scripts/quests/otherAreas/RQ7_The_Basics.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Basics
The Beast Within	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/The_Beast_Within.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Beast_Within
The Beast of Bastore	Abyssea - Vunkerl Quests	implemented	scripts/quests/abyssea/The_Beast_of_Bastore.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Beast_of_Bastore
The Big One (Quest)	Escort Quests	implemented	scripts/quests/otherAreas/The_Big_One.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Big_One_%28Quest%29
The Bloodline of Zacariah	Adoulin Quests	implemented	scripts/quests/adoulin/The_Bloodline_of_Zacariah.lua				https://www.bg-wiki.com/ffxi/The_Bloodline_of_Zacariah
The Boxwatcher's Behest	Abyssea - Vunkerl Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Boxwatcher%27s_Behest
The Brugaire Consortium	Port San d'Oria Quests	implemented	scripts/quests/sandoria/The_Brugaire_Consortium.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Brugaire_Consortium
The Call of the Sea	Other Quests	implemented	scripts/quests/otherAreas/The_Call_of_the_Sea.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Call_of_the_Sea
The Circle of Time	Bard Artifact Quests	implemented	scripts/zones/Xarcabard/npcs/Perennial_Snow.lua				https://www.bg-wiki.com/ffxi/The_Circle_of_Time
The Clockmaster	Jeuno Quests	implemented	scripts/quests/jeuno/The_Clockmaster.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Clockmaster
The Clue	Other Quests	implemented	scripts/quests/otherAreas/RQ6_The_Clue.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Clue
The Cold Light of Day	Bastok Markets Quests	implemented	scripts/quests/bastok/The_Cold_Light_of_Day.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Cold_Light_of_Day
The Communion	Adoulin Quests	implemented	scripts/quests/adoulin/The_Communion.lua				https://www.bg-wiki.com/ffxi/The_Communion
The Crimson Trial	Red Mage Artifact Quests	implemented	scripts/quests/sandoria/RDM_AF1_The_Crimson_Trial.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Crimson_Trial
The Curious Case of Melvien	Adoulin Quests	implemented	scripts/zones/Western_Adoulin/npcs/Mastan.lua				https://www.bg-wiki.com/ffxi/The_Curious_Case_of_Melvien
The Curse Collector	Bastok Markets Quests	implemented	scripts/quests/bastok/The_Curse_Collector.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Curse_Collector
The Darksmith	Bastok Quests	implemented	scripts/quests/bastok/The_Darksmith.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Darksmith
The Dawn Also Rises	Avatar Quests	implemented	scripts/quests/crystalWar/The_Dawn_Also_Rises.lua		CSID_MISSING(87:1330)		https://www.bg-wiki.com/ffxi/The_Dawn_Also_Rises
The Dawn of Delectability	Crystal War Quests	implemented	scripts/quests/crystalWar/The_Dawn_of_Delectability.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Dawn_of_Delectability
The Die Is Cast	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/The_Die_is_Cast.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Die_Is_Cast
The Dismayed Customer	Port San d'Oria Quests	implemented	scripts/quests/sandoria/The_Dismayed_Customer.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Dismayed_Customer
The Doorman	Bastok Mines Quests	implemented	scripts/quests/bastok/WAR_AF1_The_Doorman.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Doorman
The Egg Enthusiast	Abyssea - Grauberg Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Egg_Enthusiast
The Eleventh's Hour	Bastok Mines Quests	implemented	scripts/quests/bastok/The_Elevenths_Hour.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Eleventh%27s_Hour
The Elvaan Goldsmith	Bastok Markets Quests	implemented	scripts/quests/bastok/The_Elvaan_Goldsmith.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Elvaan_Goldsmith
The Fanged One	Additional Job Quests	implemented	scripts/quests/windurst/The_Fanged_One.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Fanged_One
The Fighting Fourth	Bastok Markets (S) Quests	implemented	scripts/quests/crystalWar/WOTG_BAS_0_The_Fighting_Fourth.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Fighting_Fourth
The Firebloom Tree	Kazham Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Firebloom_Tree
The First Meeting	Bastok Quests	implemented	scripts/quests/bastok/MNK_AF2_The_First_Meeting.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_First_Meeting
The Flipside of Things	Crystal War Quests	implemented	scripts/quests/crystalWar/The_Flipside_of_Things.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Flipside_of_Things
The Flying Machine of Eld	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/The_Flying_Machine_of_Eld
The Forbidden Frontier	Abyssea Quests	implemented	scripts/quests/abyssea/The_Forbidden_Frontier.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Forbidden_Frontier
The Forbidden Path	Crystal War Quests	implemented	scripts/quests/crystalWar/The_Forbidden_Path.lua		CSID_MISSING(94:1090)		https://www.bg-wiki.com/ffxi/The_Forbidden_Path
The Fumbling Friar	Crystal War Quests	implemented	scripts/quests/crystalWar/The_Fumbling_Friar.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Fumbling_Friar
The General's Secret	Chateau d'Oraguille Quests	implemented	scripts/quests/sandoria/The_Generals_Secret.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_General%27s_Secret
The Gift	Other Quests	implemented	scripts/quests/otherAreas/The_Gift.lua		csids_ok		https://www.bg-wiki.com/ffxi/The_Gift
The Gobbiebag Part I	Gobbiebag Quests	implemented	scripts/quests/jeuno/The_Gobbiebag_Part_I.lua				https://www.bg-wiki.com/ffxi/The_Gobbiebag_Part_I
The Gobbiebag Part II	Gobbiebag Quests	implemented	scripts/quests/jeuno/The_Gobbiebag_Part_II.lua				https://www.bg-wiki.com/ffxi/The_Gobbiebag_Part_II
The Gobbiebag Part III	Gobbiebag Quests	implemented	scripts/quests/jeuno/The_Gobbiebag_Part_III.lua				https://www.bg-wiki.com/ffxi/The_Gobbiebag_Part_III
The Gobbiebag Part IV	Gobbiebag Quests	implemented	scripts/quests/jeuno/The_Gobbiebag_Part_IV.lua				https://www.bg-wiki.com/ffxi/The_Gobbiebag_Part_IV
The Gobbiebag Part IX	Gobbiebag Quests	implemented	scripts/quests/jeuno/The_Gobbiebag_Part_IX.lua				https://www.bg-wiki.com/ffxi/The_Gobbiebag_Part_IX
The Gobbiebag Part V	Gobbiebag Quests	implemented	scripts/quests/jeuno/The_Gobbiebag_Part_V.lua				https://www.bg-wiki.com/ffxi/The_Gobbiebag_Part_V
The Gobbiebag Part VI	Gobbiebag Quests	implemented	scripts/quests/jeuno/The_Gobbiebag_Part_VI.lua				https://www.bg-wiki.com/ffxi/The_Gobbiebag_Part_VI
The Gobbiebag Part VII	Gobbiebag Quests	implemented	scripts/quests/jeuno/The_Gobbiebag_Part_VII.lua				https://www.bg-wiki.com/ffxi/The_Gobbiebag_Part_VII
The Gobbiebag Part VIII	Gobbiebag Quests	implemented	scripts/quests/jeuno/The_Gobbiebag_Part_VIII.lua				https://www.bg-wiki.com/ffxi/The_Gobbiebag_Part_VIII
The Gobbiebag Part X	Gobbiebag Quests	implemented	scripts/quests/jeuno/The_Gobbiebag_Part_X.lua				https://www.bg-wiki.com/ffxi/The_Gobbiebag_Part_X
