log_area	enum_name	declared_id	client_id	client_title	bgwiki_title	impl_file	marker	verdict
crystalWar	A_FEAST_FOR_GNATS	40	40	A Feast for Gnats	A Feast for Gnats	scripts/quests/crystalWar/A_Feast_for_Gnats.lua	+ Converted	UNVERIFIED
crystalWar	SAY_IT_WITH_A_HANDBAG	41	41	Say It with a Handbag	Say It with a Handbag	scripts/zones/Southern_San_dOria/npcs/Kipopo.lua	+ TODO: Can be completed, but reward latent not implemented	UNVERIFIED
crystalWar	QUELLING_THE_STORM	42	42	Quelling the Storm	Quelling the Storm	scripts/quests/crystalWar/WOTG_BAS_7_Quelling_the_Storm.lua	+ Converted	CONFIRMED
crystalWar	HONOR_UNDER_FIRE	43	43	Honor Under Fire	Honor Under Fire	scripts/quests/crystalWar/WOTG_BAS_8_Honor_Under_Fire.lua	+ Converted	CONFIRMED
crystalWar	THE_PRICE_OF_VALOR	44	44	The Price of Valor	The Price of Valor	scripts/quests/crystalWar/The_Price_of_Valor.lua	+ Converted	CONFIRMED
crystalWar	BONDS_THAT_NEVER_DIE	45	45	Bonds That Never Die	Bonds That Never Die	scripts/quests/crystalWar/Bonds_That_Never_Die.lua	+ Converted	CONFIRMED
crystalWar	THE_LONG_MARCH_NORTH	46	46	The Long March North	The Long March North	scripts/quests/crystalWar/The_Long_March_North.lua	+ Converted	UNVERIFIED
crystalWar	THE_FORBIDDEN_PATH	47	47	The Forbidden Path	The Forbidden Path	scripts/quests/crystalWar/The_Forbidden_Path.lua	+ Converted	UNVERIFIED
crystalWar	A_JEWELERS_LAMENT	48	48	A Jeweler's Lament	A Jeweler's Lament	scripts/quests/crystalWar/A_Jewelers_Lament.lua	+ Converted	UNVERIFIED
crystalWar	BENEATH_THE_MASK	49	49	Beneath the Mask	Beneath the Mask	scripts/quests/crystalWar/WOTG_BAS_9_Beneath_the_Mask.lua	+ Converted	CONFIRMED
crystalWar	WHAT_PRICE_LOYALTY	50	50	What Price Loyalty	What Price Loyalty	scripts/quests/crystalWar/WOTG_BAS_10_What_Price_Loyalty.lua	+ Converted	CONFIRMED
crystalWar	SONGBIRDS_IN_A_SNOWSTORM	51	51	Songbirds in a Snowstorm	Songbirds in a Snowstorm	scripts/quests/crystalWar/Songbirds_in_a_Snowstorm.lua	+ Converted	CONFIRMED
crystalWar	BLOOD_OF_HEROES	52	52	Blood of Heroes	Blood of Heroes	scripts/quests/crystalWar/Blood_of_Heroes.lua	+ Converted	CONFIRMED
crystalWar	SINS_OF_THE_MOTHERS	53	53	Sins of the Mothers	Sins of the Mothers	scripts/quests/crystalWar/Sins_of_the_Mothers.lua	+ Converted	UNVERIFIED
crystalWar	HOWL_FROM_THE_HEAVENS	54	54	Howl from the Heavens	Howl from the Heavens	scripts/quests/crystalWar/Howl_from_the_Heavens.lua	+ Converted	UNVERIFIED
crystalWar	SUCCOR_TO_THE_SIDHE	55	55	Succor to the Sidhe	Succor to the Sidhe	scripts/quests/crystalWar/Succor_to_the_Sidhe.lua	+ Converted	UNVERIFIED
crystalWar	THE_YOUNG_AND_THE_THREADLESS	56	56	The Young and the Threadless	The Young and the Threadless	scripts/quests/crystalWar/The_Young_and_the_Threadless.lua	+ Converted	CONFIRMED
crystalWar	SON_AND_FATHER	57	57	Son and Father	Son and Father	scripts/quests/crystalWar/Son_and_Father.lua	+ Converted	UNVERIFIED
crystalWar	THE_TRUTH_LIES_HID	58	58	The Truth Lies Hid	The Truth Lies Hid	scripts/quests/crystalWar/WOTG_BAS_11_The_Truth_Lies_Hid.lua	+ Converted	CONFIRMED
crystalWar	BONDS_OF_MYTHRIL	59	59	Bonds of Mythril	Bonds of Mythril	scripts/quests/crystalWar/WOTG_BAS_12_Bonds_of_Mythril.lua	+ Converted	CONFIRMED
crystalWar	CHASING_SHADOWS	60	60	Chasing Shadows	Chasing Shadows	scripts/quests/crystalWar/Chasing_Shadows.lua	+ Converted	CONFIRMED
crystalWar	FACE_OF_THE_FUTURE	61	61	Face of the Future	Face of the Future	scripts/quests/crystalWar/Face_of_the_Future.lua	+ Converted	CONFIRMED
crystalWar	MANIFEST_DESTINY	62	62	Manifest Destiny	Manifest Destiny	scripts/quests/crystalWar/Manifest_Destiny.lua	+ Converted	UNVERIFIED
crystalWar	AT_JOURNEYS_END	63	63	At Journey's End	At Journey's End	scripts/quests/crystalWar/At_Journeys_End.lua	+ Converted	UNVERIFIED
crystalWar	HER_MEMORIES_HOMECOMING_QUEEN	64	64	Her Memories: Homecoming Queen	Her Memories: Homecoming Queen	scripts/quests/crystalWar/Her_Memories_Homecoming_Queen.lua	+ Converted	CONFIRMED
crystalWar	HER_MEMORIES_OLD_BEAN	65	65	Her Memories: Old Bean	Her Memories: Old Bean	scripts/quests/crystalWar/Her_Memories_Homecoming_Queen.lua	+ Converted	CONFIRMED
crystalWar	HER_MEMORIES_THE_FAUX_PAS	66	66	Her Memories: The Faux Pas	Her Memories: The Faux Pas	scripts/quests/crystalWar/Her_Memories_Homecoming_Queen.lua	+ Converted	CONFIRMED
crystalWar	HER_MEMORIES_THE_GRAVE_RESOLVE	67					+ Converted	UNCOVERED
crystalWar	HER_MEMORIES_OPERATION_CUPID	68	68	Her Memories: Operation Cupid	Her Memories: Operation Cupid	scripts/quests/crystalWar/Her_Memories_Operation_Cupid.lua	+ Converted	CONFIRMED
crystalWar	HER_MEMORIES_CARNELIAN_FOOTFALLS	69	69	Her Memories: Carnelian Footfalls	Her Memories: Carnelian Footfalls	scripts/quests/crystalWar/Her_Memories_Carnelian_Footfalls.lua	+ Converted	CONFIRMED
crystalWar	HER_MEMORIES_AZURE_FOOTFALLS	70	70	Her Memories: Azure Footfalls	Her Memories: Azure Footfalls	scripts/quests/crystalWar/Her_Memories_Azure_Footfalls.lua	+ Converted	CONFIRMED
crystalWar	HER_MEMORIES_VERDURE_FOOTFALLS	71	71	Her Memories: Verdure Footfalls	Her Memories: Verdure Footfalls	scripts/quests/crystalWar/Her_Memories_Verdure_Footfalls.lua	+ Converted	UNVERIFIED
crystalWar	HER_MEMORIES_OF_MALIGN_MALADIES	72	72	Her Memories: Of Malign Maladies	Her Memories: Of Malign Maladies	scripts/quests/crystalWar/Her_Memories_Of_Malign_Maladies.lua	+ Converted	CONFIRMED
crystalWar	CHAMPION_OF_THE_DAWN	73	73	Champion of the Dawn	Champion of the Dawn	scripts/quests/crystalWar/Champion_of_the_Dawn.lua	+ Converted	UNVERIFIED
crystalWar	THE_DAWN_ALSO_RISES	74	74	The Dawn Also Rises	The Dawn Also Rises	scripts/quests/crystalWar/The_Dawn_Also_Rises.lua	+ Converted	UNVERIFIED
crystalWar	A_FORBIDDEN_REUNION	75	75	A Forbidden Reunion	A Forbidden Reunion	scripts/quests/crystalWar/A_Forbidden_Reunion.lua	+ Converted	UNVERIFIED
crystalWar	GUARDIAN_OF_THE_VOID	80	80	Guardian of the Void	Guardian of the Void	scripts/quests/crystalWar/Guardian_of_the_Void.lua	+ Converted	CONFIRMED
crystalWar	DRAFTED_BY_THE_DUCHY	81	81	Drafted by the Duchy	Drafted by the Duchy	scripts/quests/crystalWar/Drafted_by_the_Duchy.lua	+ Converted	CONFIRMED
crystalWar	BATTLE_ON_A_NEW_FRONT	82	82	Battle on a New Front	Battle on a New Front	scripts/quests/crystalWar/Battle_on_a_New_Front.lua	+ Converted	CONFIRMED
crystalWar	VOIDWALKER_OP_126	83				scripts/quests/crystalWar/VW_Op_126_Qufim_Incursion.lua	+ Converted	UNCOVERED
crystalWar	A_CAIT_CALLS	84	84	A Cait Calls	A Cait Calls	scripts/quests/crystalWar/A_Cait_Calls.lua	+ Converted	CONFIRMED
crystalWar	THE_TRUTH_IS_OUT_THERE	85	85	The Truth Is Out There	The Truth Is Out There	scripts/quests/crystalWar/The_Truth_Is_Out_There.lua	+ Converted	CONFIRMED
crystalWar	REDRAFTED_BY_THE_DUCHY	86				scripts/quests/crystalWar/Re-Drafted_by_the_Duchy.lua	+ Converted	UNCOVERED
crystalWar	A_NEW_MENACE	87	87	A New Menace	A New Menace	scripts/quests/crystalWar/A_New_Menace.lua	+ Converted	CONFIRMED
crystalWar	NO_REST_FOR_THE_WEARY	88	88	No Rest for the Weary	No Rest for the Weary	scripts/quests/crystalWar/No_Rest_for_the_Weary.lua	+ Converted	CONFIRMED
crystalWar	A_WORLD_IN_FLUX	89	89	A World in Flux	A World in Flux	scripts/quests/crystalWar/A_World_in_Flux.lua	+ Converted	CONFIRMED
crystalWar	BETWEEN_A_ROCK_AND_RIFT	90	90	Between a Rock and Rift	Between a Rock and Rift	scripts/quests/crystalWar/Between_a_Rock_and_Rift.lua	+ Converted	CONFIRMED
crystalWar	A_FAREWELL_TO_FELINES	91	91	A Farewell to Felines	A Farewell to Felines	scripts/quests/crystalWar/A_Farewell_to_Felines.lua	+ Converted	CONFIRMED
crystalWar	THIRD_TOUR_OF_DUCHY	92	92	Third Tour of Duchy	Third Tour of Duchy	scripts/quests/crystalWar/Third_Tour_of_Duchy.lua	+ Converted	CONFIRMED
crystalWar	GLIMMER_OF_HOPE	93	93	Glimmer of Hope	Glimmer of Hope	scripts/quests/crystalWar/Glimmer_of_Hope.lua	+ Converted	CONFIRMED
crystalWar	BRACE_FOR_THE_UNKNOWN	94	94	Brace for the Unknown	Brace for the Unknown	scripts/quests/crystalWar/Brace_for_the_Unknown.lua	+ Converted	CONFIRMED
crystalWar	PROVENANCE	95	95	Provenance	Provenance (Quest)	scripts/quests/crystalWar/Provenance.lua	+ Converted	CONFIRMED
crystalWar	CRYSTAL_GUARDIAN	96	96	Crystal Guardian	Crystal Guardian	scripts/quests/crystalWar/Crystal_Guardian.lua	+ Converted	CONFIRMED
crystalWar	ENDINGS_AND_BEGINNINGS	97	97	Endings and Beginnings	Endings and Beginnings	scripts/quests/crystalWar/Endings_and_Beginnings.lua	+ Converted	CONFIRMED
crystalWar	AD_INFINITUM	98	98	Ad Infinitum	Ad Infinitum	scripts/quests/crystalWar/Ad_Infinitum.lua	+ Converted	CONFIRMED
abyssea	CATERING_CAPERS	0	0	Catering Capers	Catering Capers	scripts/quests/abyssea/Catering_Capers.lua		CONFIRMED
abyssea	GIFT_OF_LIGHT	1	1	Gift of Light	Gift of Light	scripts/quests/abyssea/Gift_of_Light.lua		CONFIRMED
abyssea	FEAR_OF_THE_DARK_III	2	2	Fear of the Dark III	Fear of the Dark III	scripts/quests/abyssea/Fear_of_the_Dark_III.lua		CONFIRMED
abyssea	AN_EYE_FOR_REVENGE	3	3	An Eye for Revenge	An Eye for Revenge	scripts/quests/abyssea/An_Eye_for_Revenge.lua		CONFIRMED
abyssea	UNBREAK_HIS_HEART	4	4	Unbreak His Heart	Unbreak His Heart	scripts/quests/abyssea/Unbreak_His_Heart.lua		CONFIRMED
abyssea	EXPLOSIVE_ENDEAVORS	5	5	Explosive Endeavors	Explosive Endeavors	scripts/quests/abyssea/Explosive_Endeavors.lua		CONFIRMED
abyssea	THE_ANGLING_ARMORER	6	6	The Angling Armorer	The Angling Armorer	scripts/quests/abyssea/The_Angling_Armorer.lua		CONFIRMED
abyssea	WATER_OF_LIFE	7	7	Water of Life	Water of Life	scripts/quests/abyssea/Water_of_Life.lua		CONFIRMED
abyssea	OUT_OF_TOUCH	8	8	Out of Touch	Out of Touch	scripts/quests/abyssea/Out_of_Touch.lua		CONFIRMED
abyssea	LOST_MEMORIES	9	9	Lost Memories	Lost Memories	scripts/quests/abyssea/Lost_Memories.lua		CONFIRMED
abyssea	HOPE_BLOOMS_ON_THE_BATTLEFIELD	10	10	Hope Blooms on the Battlefield	Hope Blooms on the Battlefield	scripts/quests/abyssea/Hope_Blooms_on_the_Battlefield.lua		CONFIRMED
abyssea	OF_MALNOURISHED_MARTELLOS	11	11	Of Malnourished Martellos	Of Malnourished Martellos	scripts/quests/abyssea/Of_Malnourished_Martellos.lua		CONFIRMED
abyssea	ROSE_ON_THE_HEATH	12	12	Rose on the Heath	Rose on the Heath	scripts/quests/abyssea/Rose_on_the_Heath.lua		CONFIRMED
abyssea	FULL_OF_HIMSELF_ALCHEMIST	13	13	Full-of-Himself Alchemist	Full-of-Himself Alchemist	scripts/quests/abyssea/Full_of_Himself_Alchemist.lua		CONFIRMED
abyssea	THE_WALKING_WOUNDED	14	14	The Walking Wounded	The Walking Wounded	scripts/quests/abyssea/The_Walking_Wounded.lua		CONFIRMED
abyssea	SHADY_BUSINESS_REDUX	15	15	Shady Business Redux	Shady Business Redux	scripts/quests/abyssea/Shady_Business_Redux.lua		CONFIRMED
abyssea	ADDLED_MIND_UNDYING_DREAMS	16	16	Addled Mind, Undying Dreams	Addled Mind, Undying Dreams	scripts/quests/abyssea/Addled_Mind_Undying_Dreams.lua		CONFIRMED
abyssea	THE_SOUL_OF_THE_MATTER	17	17	The Soul of the Matter	The Soul of the Matter	scripts/quests/abyssea/The_Soul_of_the_Matter.lua		CONFIRMED
abyssea	SECRET_AGENT_MAN	18	18	Secret Agent Man	Secret Agent Man	scripts/quests/abyssea/Secret_Agent_Man.lua		CONFIRMED
abyssea	PLAYING_PAPARAZZI	19	19	Playing Paparazzi	Playing Paparazzi	scripts/quests/abyssea/Playing_Paparazzi.lua		CONFIRMED
abyssea	HIS_BOX_HIS_BELOVED	20	20	His Box, His Beloved	His Box, His Beloved	scripts/quests/abyssea/His_Box_His_Beloved.lua		CONFIRMED
abyssea	WEAPONS_NOT_WORRIES	21	21	Weapons, Not Worries	Weapons, Not Worries	scripts/quests/abyssea/Weapons_Not_Worries.lua		CONFIRMED
abyssea	CLEANSING_THE_CANYON	22	22	Cleansing the Canyon	Cleansing the Canyon	scripts/quests/abyssea/Cleansing_the_Canyon.lua		CONFIRMED
abyssea	SAVORY_SALVATION	23	23	Savory Salvation	Savory Salvation	scripts/quests/abyssea/Savory_Salvation.lua		CONFIRMED
abyssea	BRINGING_DOWN_THE_MOUNTAIN	24	24	Bringing Down the Mountain	Bringing Down the Mountain	scripts/quests/abyssea/Bringing_Down_the_Mountain.lua		CONFIRMED
abyssea	A_STERLING_SPECIMEN	25	25	A Sterling Specimen	A Sterling Specimen	scripts/quests/abyssea/A_Sterling_Specimen.lua		CONFIRMED
abyssea	FOR_LOVE_OF_A_DAUGHTER	26	26	For Love of a Daughter	For Love of a Daughter	scripts/quests/abyssea/For_Love_of_a_Daughter.lua		CONFIRMED
abyssea	SISTERS_IN_CRIME	27	27	Sisters in Crime	Sisters in Crime	scripts/quests/abyssea/Sisters_in_Crime.lua		CONFIRMED
abyssea	WHEN_GOOD_CARDIANS_GO_BAD	28	28	When Good Cardians Go Bad	When Good Cardians Go Bad	scripts/quests/abyssea/When_Good_Cardians_Go_Bad.lua		CONFIRMED
abyssea	TANGLING_WITH_TONGUE_TWISTERS	29	29	Tangling with Tongue-twisters	Tangling with Tongue-twisters	scripts/quests/abyssea/Tangling_with_Tongue-twisters.lua		CONFIRMED
abyssea	A_WARD_TO_END_ALL_WARDS	30	30	A Ward to End All Wards	A Ward to End All Wards	scripts/quests/abyssea/A_Ward_to_End_All_Wards.lua		CONFIRMED
abyssea	THE_BOXWATCHERS_BEHEST	31	31	The Boxwatcher's Behest	The Boxwatcher's Behest	scripts/quests/abyssea/The_Boxwatchers_Behest.lua		CONFIRMED
abyssea	HIS_BRIDGE_HIS_BELOVED	32	32	His Bridge, His Beloved	His Bridge, His Beloved	scripts/quests/abyssea/His_Bridge_His_Beloved.lua		CONFIRMED
abyssea	BAD_COMMUNICATION	33	33	Bad Communication	Bad Communication	scripts/quests/abyssea/Bad_Communication.lua		CONFIRMED
abyssea	FAMILY_TIES	34	34	Family Ties	Family Ties	scripts/quests/abyssea/Family_Ties.lua		CONFIRMED
abyssea	AQUA_PURA	35	35	Aqua Pura	Aqua Pura	scripts/quests/abyssea/Aqua_Pura.lua		CONFIRMED
abyssea	AQUA_PURAGA	36	36	Aqua Puraga	Aqua Puraga	scripts/quests/abyssea/Aqua_Puraga.lua		CONFIRMED
abyssea	WHITHER_THE_WHISKER	37	37	Whither the Whisker	Whither the Whisker	scripts/quests/abyssea/Whither_the_Whisker.lua		CONFIRMED
abyssea	SCATTERED_SHELLS_SCATTERED_MIND	38	38	Scattered Shells, Scattered Mind	Scattered Shells, Scattered Mind	scripts/quests/abyssea/Scattered_Shells_Scattered_Mind.lua		CONFIRMED
abyssea	WAYWARD_WARES	39	39	Wayward Wares	Wayward Wares	scripts/quests/abyssea/Wayward_Wares.lua		CONFIRMED
abyssea	LOOKING_FOR_LOOKOUTS	40	40	Looking for Lookouts	Looking for Lookouts	scripts/quests/abyssea/Looking_for_Lookouts.lua		CONFIRMED
abyssea	FLOWN_THE_COOP	41	41	Flown the Coop	Flown the Coop	scripts/quests/abyssea/Flown_the_Coop.lua		CONFIRMED
abyssea	THREADBARE_TRIBULATIONS	42	42	Threadbare Tribulations	Threadbare Tribulations	scripts/quests/abyssea/Threadbare_Tribulations.lua		CONFIRMED
abyssea	AN_OFFER_YOU_CANT_REFUSE	43	43	An Offer You Can't Refuse	An Offer You Can't Refuse	scripts/quests/abyssea/An_Offer_You_Cant_Refuse.lua		CONFIRMED
abyssea	SOMETHING_IN_THE_AIR	44	44	Something in the Air	Something in the Air	scripts/quests/abyssea/Something_in_the_Air.lua		CONFIRMED
abyssea	AN_ACRIDIDAEN_ANODYNE	45	45	An Acrididaen Anodyne	An Acrididaen Anodyne	scripts/quests/abyssea/An_Acrididaen_Anodyne.lua		CONFIRMED
abyssea	HAZY_PROSPECTS	46	46	Hazy Prospects	Hazy Prospects	scripts/quests/abyssea/Hazy_Prospects.lua		CONFIRMED
abyssea	FOR_WANT_OF_A_POT	47	47	For Want of a Pot	For Want of a Pot	scripts/zones/Windurst_Waters/npcs/Ranpi-Monpi.lua		UNVERIFIED
abyssea	MISSING_IN_ACTION	48	48	Missing in Action	Missing in Action	scripts/quests/abyssea/Missing_in_Action.lua		CONFIRMED
abyssea	I_DREAM_OF_FLOWERS	49	49	I Dream of Flowers	I Dream of Flowers	scripts/quests/abyssea/I_Dream_of_Flowers.lua		CONFIRMED
abyssea	DESTINY_ODYSSEY	50	50	Destiny Odyssey	Destiny Odyssey	scripts/quests/abyssea/Destiny_Odyssey.lua		CONFIRMED
abyssea	UNIDENTIFIED_RESEARCH_OBJECT	51	51	Unidentified Research Object	Unidentified Research Object	scripts/quests/abyssea/Unidentified_Research_Object.lua		CONFIRMED
abyssea	COOKBOOK_OF_HOPE_RESTORING	52	52	Cookbook of Hope Restoring	Cookbook of Hope Restoring	scripts/quests/abyssea/Cookbook_of_Hope_Restoring.lua		CONFIRMED
abyssea	SMOKE_OVER_THE_COAST	53	53	Smoke over the Coast	Smoke over the Coast	scripts/quests/abyssea/Smoke_over_the_Coast.lua		CONFIRMED
abyssea	SOIL_AND_GREEN	54	54	Soil and Green	Soil and Green	scripts/quests/abyssea/Soil_and_Green.lua		CONFIRMED
abyssea	DROPPING_THE_BOMB	55	55	Dropping the Bomb	Dropping the Bomb	scripts/quests/abyssea/Dropping_the_Bomb.lua		CONFIRMED
abyssea	WANTED_MEDICAL_SUPPLIES	56	56	Wanted: Medical Supplies	Wanted: Medical Supplies	scripts/quests/abyssea/Wanted_Medical_Supplies.lua		CONFIRMED
abyssea	VOICES_FROM_BEYOND	57	57	Voices from Beyond	Voices from Beyond	scripts/quests/abyssea/Voices_from_Beyond.lua		CONFIRMED
abyssea	BENEVOLENCE_LOST	58	58	Benevolence Lost	Benevolence Lost	scripts/quests/abyssea/Benevolence_Lost.lua		CONFIRMED
abyssea	BRUGAIRES_AMBITION	59	59	Brugaire's Ambition	Brugaire's Ambition	scripts/quests/abyssea/Brugaires_Ambition.lua		CONFIRMED
abyssea	CHOCOBO_PANIC	60	60	Chocobo Panic	Chocobo Panic	scripts/quests/abyssea/Chocobo_Panic.lua		CONFIRMED
abyssea	THE_EGG_ENTHUSIAST	61	61	The Egg Enthusiast	The Egg Enthusiast	scripts/quests/abyssea/The_Egg_Enthusiast.lua		CONFIRMED
abyssea	GETTING_LUCKY	62	62	Getting Lucky	Getting Lucky	scripts/quests/abyssea/Getting_Lucky.lua		CONFIRMED
abyssea	HER_FATHERS_LEGACY	63	63	Her Father's Legacy	Her Father's Legacy	scripts/quests/abyssea/Her_Fathers_Legacy.lua		CONFIRMED
abyssea	THE_MYSTERIOUS_HEAD_PATROL	64	64	The Mysterious Head Patrol	The Mysterious Head Patrol	scripts/quests/abyssea/The_Mysterious_Head_Patrol.lua		CONFIRMED
abyssea	MASTER_MISSING_MASTER_MISSED	65	65	Master Missing, Master Missed	Master Missing, Master Missed	scripts/quests/abyssea/Master_Missing_Master_Missed.lua		CONFIRMED
abyssea	THE_PERILS_OF_KORORO	66	66	The Perils of Kororo	The Perils of Kororo	scripts/quests/abyssea/The_Perils_of_Kororo.lua		CONFIRMED
abyssea	LET_THERE_BE_LIGHT	67	67	Let There Be Light	Let There Be Light	scripts/quests/abyssea/Let_There_Be_Light.lua		CONFIRMED
abyssea	LOOK_OUT_BELOW	68	68	Look Out Below	Look Out Below	scripts/quests/abyssea/Look_Out_Below.lua		CONFIRMED
abyssea	HOME_HOME_ON_THE_RANGE	69	69	Home, Home on the Range	Home, Home on the Range	scripts/quests/abyssea/Home_Home_on_the_Range.lua		CONFIRMED
abyssea	IMPERIAL_ESPIONAGE	70	70	Imperial Espionage	Imperial Espionage	scripts/quests/abyssea/Imperial_Espionage.lua		CONFIRMED
abyssea	IMPERIAL_ESPIONAGE_II	71	71	Imperial Espionage II	Imperial Espionage II	scripts/quests/abyssea/Imperial_Espionage_II.lua		CONFIRMED
abyssea	BOREAL_BLOSSOMS	72	72	Boreal Blossoms	Boreal Blossoms	scripts/quests/abyssea/Boreal_Blossoms.lua		CONFIRMED
abyssea	BROTHERS_IN_ARMS	73	73	Brothers in Arms	Brothers in Arms	scripts/quests/abyssea/Brothers_in_Arms.lua		CONFIRMED
abyssea	SCOUTS_ASTRAY	74	74	Scouts Astray	Scouts Astray	scripts/quests/abyssea/Scouts_Astray.lua		CONFIRMED
abyssea	FROZEN_FLAME_REDUX	75	75	Frozen Flame Redux	Frozen Flame Redux	scripts/quests/abyssea/Frozen_Flame_Redux.lua		CONFIRMED
abyssea	SLIP_SLIDIN_AWAY	76	76	Slip Slidin' Away	Slip Slidin' Away	scripts/quests/abyssea/Slip_Slidin_Away.lua		CONFIRMED
abyssea	CLASSROOMS_WITHOUT_BORDERS	77	77	Classrooms Without Borders	Classrooms Without Borders	scripts/quests/abyssea/Classrooms_Without_Borders.lua		CONFIRMED
abyssea	THE_SECRET_INGREDIENT	78	78	The Secret Ingredient	The Secret Ingredient	scripts/quests/abyssea/The_Secret_Ingredient.lua		CONFIRMED
abyssea	HELP_NOT_WANTED	79	79	Help Not Wanted	Help Not Wanted	scripts/quests/abyssea/Help_Not_Wanted.lua		CONFIRMED
abyssea	THE_TITUS_TOUCH	80	80	The Titus Touch	The Titus Touch	scripts/quests/abyssea/The_Titus_Touch.lua		CONFIRMED
abyssea	SLACKING_SUBORDINATES	81	81	Slacking Subordinates	Slacking Subordinates	scripts/quests/abyssea/Slacking_Subordinates.lua		CONFIRMED
abyssea	MOTHERLY_LOVE	82	82	Motherly Love	Motherly Love	scripts/quests/abyssea/Motherly_Love.lua		CONFIRMED
abyssea	LOOK_TO_THE_SKY	83	83	Look to the Sky	Look to the Sky	scripts/quests/abyssea/Look_to_the_Sky.lua		CONFIRMED
abyssea	THE_UNMARKED_TOMB	84	84	The Unmarked Tomb	The Unmarked Tomb	scripts/quests/abyssea/The_Unmarked_Tomb.lua		CONFIRMED
abyssea	PROOF_OF_THE_LION	85	85	Proof of the Lion	Proof of the Lion	scripts/quests/abyssea/Proof_of_the_Lion.lua		CONFIRMED
abyssea	BRYGID_THE_STYLIST_STRIKES_BACK	86	86	Brygid the Stylist Strikes Back	Brygid the Stylist Strikes Back	scripts/quests/abyssea/Brygid_the_Stylist_Strikes_Back.lua		CONFIRMED
abyssea	DOMINION_OP_01_ALTEPA	87	87	Dominion Op #01 (Altepa)	Dominion Op 01 (Altepa)	scripts/quests/abyssea/Altepa_Dominion_Op_01.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_02_ALTEPA	88	88	Dominion Op #02 (Altepa)	Dominion Op 02 (Altepa)	scripts/quests/abyssea/Altepa_Dominion_Op_02.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_03_ALTEPA	89	89	Dominion Op #03 (Altepa)	Dominion Op 03 (Altepa)	scripts/quests/abyssea/Altepa_Dominion_Op_03.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_04_ALTEPA	90	90	Dominion Op #04 (Altepa)	Dominion Op 04 (Altepa)	scripts/quests/abyssea/Altepa_Dominion_Op_04.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_05_ALTEPA	91	91	Dominion Op #05 (Altepa)	Dominion Op 05 (Altepa)	scripts/quests/abyssea/Altepa_Dominion_Op_05.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_06_ALTEPA	92	92	Dominion Op #06 (Altepa)	Dominion Op 06 (Altepa)	scripts/quests/abyssea/Altepa_Dominion_Op_06.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_07_ALTEPA	93	93	Dominion Op #07 (Altepa)	Dominion Op 07 (Altepa)	scripts/quests/abyssea/Altepa_Dominion_Op_07.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_08_ALTEPA	94	94	Dominion Op #08 (Altepa)	Dominion Op 08 (Altepa)	scripts/quests/abyssea/Altepa_Dominion_Op_08.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_09_ALTEPA	95	95	Dominion Op #09 (Altepa)	Dominion Op 09 (Altepa)	scripts/quests/abyssea/Altepa_Dominion_Op_09.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_10_ALTEPA	96	96	Dominion Op #10 (Altepa)	Dominion Op 10 (Altepa)	scripts/quests/abyssea/Altepa_Dominion_Op_10.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_11_ALTEPA	97	97	Dominion Op #11 (Altepa)	Dominion Op 11 (Altepa)	scripts/quests/abyssea/Altepa_Dominion_Op_11.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_12_ALTEPA	98	98	Dominion Op #12 (Altepa)	Dominion Op 12 (Altepa)	scripts/quests/abyssea/Altepa_Dominion_Op_12.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_13_ALTEPA	99	99	Dominion Op #13 (Altepa)	Dominion Op 13 (Altepa)	scripts/quests/abyssea/Altepa_Dominion_Op_13.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_14_ALTEPA	100	100	Dominion Op #14 (Altepa)	Dominion Op 14 (Altepa)	scripts/quests/abyssea/Altepa_Dominion_Op_14.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_01_ULEGUERAND	101	101	Dominion Op #01 (Uleguerand)	Dominion Op 01 (Uleguerand)	scripts/quests/abyssea/Uleguerand_Dominion_Op_01.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_02_ULEGUERAND	102	102	Dominion Op #02 (Uleguerand)	Dominion Op 02 (Uleguerand)	scripts/quests/abyssea/Uleguerand_Dominion_Op_02.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_03_ULEGUERAND	103	103	Dominion Op #03 (Uleguerand)	Dominion Op 03 (Uleguerand)	scripts/quests/abyssea/Uleguerand_Dominion_Op_03.lua	+ Converted	CONFIRMED
abyssea	DOMINION_OP_04_ULEGUERAND	104	104	Dominion Op #04 (Uleguerand)	Dominion Op 04 (Uleguerand)	scripts/quests/abyssea/Uleguerand_Dominion_Op_04.lua	+ Converted	CONFIRMED
